,year,County Name,county,city,particle,measurement,days_recorded,avg_val,variance,min_val,percentile_10,percentile_25,percentile_75,percentile_90,max_val
148,2023,Orange,Orange,Anaheim,Ozone,Parts per million,365,0.028910737727910238,8.071591207577973e-05,0.006765,0.0156588,0.021882,0.035118,0.0395232,0.049647
149,2023,Placer,Placer,Auburn,Ozone,Parts per million,365,0.03340646519337016,9.719297547280644e-05,0.003765,0.0205821,0.027176,0.040294,0.045353,0.066059
150,2023,Riverside,Riverside,Not in a city,Ozone,Parts per million,365,0.03880796589429836,0.00014129134189336812,0.0,0.023941,0.031118,0.045765,0.054235,0.090706
151,2023,Sacramento,Sacramento,Arden-Arcade,Ozone,Parts per million,365,0.02914207958050586,8.932937878687278e-05,0.002222,0.016059,0.023059,0.035941,0.039765,0.057588
152,2023,San Benito,San Benito,Hollister,Ozone,Parts per million,365,0.03075749657064472,4.550923034373821e-05,0.012471,0.022706,0.026059,0.035176,0.03944720000000001,0.054353
153,2023,San Bernardino,San Bernardino,Barstow,Ozone,Parts per million,365,0.03990573253548566,0.00020415908387081482,0.0,0.0209154,0.030059,0.049706,0.058353,0.090412
154,2023,San Diego,San Diego,Chula Vista,Ozone,Parts per million,365,0.03504693726937269,0.00010530484793454409,0.007353,0.022294,0.028059,0.041412,0.047641100000000006,0.076706
155,2023,San Francisco,San Francisco,San Francisco,Ozone,Parts per million,364,0.023401920329670332,5.1147410740191645e-05,0.002889,0.0137588,0.0179705,0.029132500000000002,0.0321003,0.038
156,2023,San Joaquin,San Joaquin,Stockton,Ozone,Parts per million,364,0.029248144927536232,7.357221800799308e-05,0.004059,0.0171121,0.025065,0.03480925,0.0392409,0.053471
157,2023,San Luis Obispo,San Luis Obispo,El Paso de Robles (corporate name for Paso Robles),Ozone,Parts per million,365,0.0324471971375808,8.383348977035662e-05,0.0,0.021294,0.026471,0.037647,0.0430295,0.071353
158,2023,San Mateo,San Mateo,Redwood City,Ozone,Parts per million,358,0.0233843156424581,8.380624542109919e-05,-0.000529,0.011711899999999999,0.016896750000000002,0.030353,0.0351426,0.042294
159,2023,Santa Barbara,Santa Barbara,Santa Barbara,Ozone,Parts per million,365,0.02871663064770932,6.585154989040039e-05,0.008294,0.018353,0.022529,0.034538,0.039118,0.063462
160,2023,Santa Clara,Santa Clara,Gilroy,Ozone,Parts per million,365,0.026150703383729303,5.434848548832425e-05,0.002471,0.0161062,0.021706,0.030941,0.035118,0.051176
161,2023,Santa Cruz,Santa Cruz,Live Oak,Ozone,Parts per million,365,0.025386871232876713,4.080760300809873e-05,0.009706,0.0173766,0.020471,0.029412,0.0343884,0.042529
162,2023,Shasta,Shasta,Redding,Ozone,Parts per million,365,0.03387755625990491,7.9888899081289e-05,0.005,0.021447300000000002,0.028471,0.04049275,0.044118,0.056647
163,2023,Siskiyou,Siskiyou,Yreka,Ozone,Parts per million,365,0.028023767123287673,0.00010429576648682818,0.001412,0.0128472,0.020706,0.036118,0.039353,0.048118
164,2023,Solano,Solano,Vallejo,Ozone,Parts per million,365,0.027677533143939396,6.085060118183884e-05,0.001857,0.017294,0.02169125,0.033235,0.037647,0.052471
165,2023,Sonoma,Sonoma,Sebastopol,Ozone,Parts per million,365,0.022838356164383563,6.239877071895222e-05,0.0,0.012988399999999999,0.017176,0.029059,0.033847,0.042882
166,2023,Stanislaus,Stanislaus,Modesto,Ozone,Parts per million,365,0.03172527747252747,0.0001240684043107985,0.0035,0.014353,0.023353,0.0394855,0.0448997,0.056647
167,2023,Sutter,Sutter,Yuba City,Ozone,Parts per million,362,0.035644388400702984,0.0001398040619210622,0.005444,0.018459200000000002,0.027882,0.043882,0.0513766,0.068588
168,2023,Tehama,Tehama,Not in a city,Ozone,Parts per million,365,0.03851258620689655,0.0001326418144398786,0.005824,0.0227356,0.030471,0.04630875,0.0527709,0.069824
169,2023,Tulare,Tulare,Not in a city,Ozone,Parts per million,365,0.03834668287037037,0.00018132190574568347,0.003941,0.020059,0.02885275,0.0474855,0.0569705,0.074176
170,2023,Tuolumne,Tuolumne,Sonora,Ozone,Parts per million,293,0.035262996587030714,0.00010031809149656347,0.009118,0.0215998,0.028588,0.042294,0.0469882,0.063
171,2023,Ventura,Ventura,Thousand Oaks,Ozone,Parts per million,365,0.031453732162458836,4.9254342275285676e-05,0.008273,0.022294,0.026765,0.036118,0.040353,0.057647
172,2023,Yolo,Yolo,Not in a city,Ozone,Parts per million,365,0.029384876543209877,5.115389121825391e-05,0.008294,0.019059,0.025118,0.034412,0.038011800000000005,0.045
173,2023,Alameda,Alameda,Oakland,Sulfur dioxide,Parts per billion,363,0.04134671724137931,0.03865426918542963,-0.418182,-0.12320819999999999,-0.068182,0.085714,0.322727,0.904545
174,2023,Contra Costa,Contra Costa,Concord,Sulfur dioxide,Parts per billion,365,1.0331094579202214,0.3878415342103351,-1.6,0.314286,0.504348,1.542857,1.873913,4.930769
175,2023,Fresno,Fresno,Fresno,Sulfur dioxide,Parts per billion,363,0.42285175344352616,0.14130932160834886,0.0,0.056522,0.15,0.56116075,0.9044465,2.328571
176,2023,Humboldt,Humboldt,Eureka,Sulfur dioxide,Parts per billion,359,0.28747438300835654,0.053650741837569974,-0.1875,0.0,0.1,0.45,0.625,0.9125
177,2023,Imperial,Imperial,Calexico,Sulfur dioxide,Parts per billion,365,0.32844225890410955,0.12729602589556116,0.0,0.013043,0.065217,0.5249999999999999,0.8185090000000003,2.228571
178,2023,Inyo,Inyo,Not in a city,Sulfur dioxide,Parts per billion,350,0.24486230571428572,0.0036761888328649206,0.2,0.2,0.2,0.2625,0.3375,0.541667
179,2023,Los Angeles,Los Angeles,Los Angeles,Sulfur dioxide,Parts per billion,365,0.2151549405666897,0.08066598559644461,-0.163636,0.0125,0.05,0.3125,0.4800002000000002,5.191667
180,2023,Riverside,Riverside,Rubidoux,Sulfur dioxide,Parts per billion,365,0.18901167260273974,0.02217215625508469,0.0,0.0125,0.07329525,0.275,0.4004167000000001,0.720833
181,2023,Sacramento,Sacramento,Arden-Arcade,Sulfur dioxide,Parts per billion,363,0.11800750688705235,0.03925940632031375,-0.2,-0.066667,0.0,0.216667,0.4,1.1125
182,2023,San Bernardino,San Bernardino,Fontana,Sulfur dioxide,Parts per billion,365,0.20948109999999998,0.02861138135705856,-0.108333,0.0,0.0875,0.3197915,0.45726200000000006,0.745833
183,2023,San Diego,San Diego,El Cajon,Sulfur dioxide,Parts per billion,265,0.0521530962264151,0.004383887568896207,-0.1,0.0,0.0,0.083333,0.15,0.309524
184,2023,San Luis Obispo,San Luis Obispo,Nipomo,Sulfur dioxide,Parts per billion,365,0.3284542534246575,0.09924441882563251,-0.2,0.128571,0.213043,0.314286,0.43605030000000017,1.922727
185,2023,Santa Barbara,Santa Barbara,Lompoc,Sulfur dioxide,Parts per billion,365,0.3085453021954369,0.18189695928837618,-0.318182,0.0,0.042857,0.613636,1.0,6.25
186,2023,Santa Clara,Santa Clara,San Jose,Sulfur dioxide,Parts per billion,364,0.09079832827586207,0.021030128557778856,-0.066667,0.0,0.004762,0.133333,0.2266666000000001,2.2
187,2023,Solano,Solano,Vallejo,Sulfur dioxide,Parts per billion,353,0.2180390631276901,0.34186425015386096,-1.9,-0.20094099999999973,0.15,0.46,0.7640261999999997,2.128571
188,2023,Alameda,Alameda,Oakland,Freon 113,Parts per billion Carbon,231,0.6210241124256007,3.8213770576852304,0.0,0.0,0.03,0.433386,1.2355272000000004,48.792
189,2023,Butte,Butte,Chico,"1,3-Butadiene",Parts per billion Carbon,36,0.7930361757105944,5.204557781354567,0.0,0.0,0.1,0.6,1.2,27.0
190,2023,Contra Costa,Contra Costa,Concord,Freon 113,Parts per billion Carbon,30,0.7698848533763788,7.956181906543928,0.0,0.0,0.0,0.249,1.036,42.234
191,2023,Fresno,Fresno,Fresno,"1,3-Butadiene",Parts per billion Carbon,365,10.489148349360926,1179.4236610982462,0.0,0.0,0.0,2.0,50.0,1443.043478
192,2023,Imperial,Imperial,Calexico,"1,3-Butadiene",Parts per billion Carbon,31,1.2642913907284767,9.6148558300982,0.0,0.0,0.1,0.8,2.9,33.6
193,2023,Kern,Kern,Bakersfield,"1,3-Butadiene",Parts per billion Carbon,365,12.021322497712355,790.6507487682185,0.0,0.0,0.0,3.266667,50.0,278.4
194,2023,Los Angeles,Los Angeles,Los Angeles,Sum of PAMS target compounds,Parts per billion Carbon,187,3.4313423292732113,264.3814463722579,0.0,0.046818,0.17,1.232727,3.7060214,348.07
195,2023,Madera,Madera,Madera,Total NMOC (non-methane organic compound),Parts per billion Carbon,363,50.69865119283747,6.121515682693393,48.095238,50.0,50.0,50.0,52.173913,65.217391
196,2023,Marin,Marin,San Rafael,Freon 113,Parts per billion Carbon,30,0.6553476190476191,5.132856001385419,0.0,0.0,0.0,0.2625,0.938,20.604
197,2023,Placer,Placer,Roseville,"1,3-Butadiene",Parts per billion Carbon,34,0.900782967032967,7.789899661222549,0.0,0.0,0.1,0.5,1.2510000000000048,23.1
198,2023,Riverside,Riverside,Rubidoux,Sum of PAMS target compounds,Parts per billion Carbon,177,2.796092651792893,165.26383290770565,0.0,0.03,0.131429,1.15988625,3.8239999000000147,295.0
199,2023,San Diego,San Diego,Chula Vista,"1,3-Butadiene",Parts per billion Carbon,178,1.158606143462598,31.37877869948686,0.0,0.0,0.009282,0.6,1.68,195.5265
200,2023,San Francisco,San Francisco,San Francisco,Freon 113,Parts per billion Carbon,30,0.722127824858757,5.184353127818867,0.0,0.0,0.0,0.5,0.985,20.4
201,2023,San Joaquin,San Joaquin,Stockton,"1,3-Butadiene",Parts per billion Carbon,31,0.9507446808510639,6.126618352834523,0.0,0.0,0.1,0.8,1.8,23.4
202,2023,San Mateo,San Mateo,Redwood City,Freon 113,Parts per billion Carbon,30,1.5912238095238096,17.796893484010894,0.0,0.0,0.0,0.8594999999999999,3.8212000000000037,40.182
203,2023,Santa Clara,Santa Clara,San Jose,Freon 113,Parts per billion Carbon,36,0.9994473938223938,7.74823341876674,0.0,0.0,0.0,0.7,2.0,22.497
204,2023,Solano,Solano,Vallejo,Freon 113,Parts per billion Carbon,30,0.8211255961844196,7.045557160952082,0.0,0.0,0.0,0.264,1.302,18.879
205,2023,Sonoma,Sonoma,Sebastopol,Freon 113,Parts per billion Carbon,28,0.8147840136054422,7.187416694326627,0.0,0.0,0.0,0.2705,1.400800000000001,20.646
206,2023,Ventura,Ventura,Simi Valley,Formaldehyde,Parts per billion Carbon,29,1.2183908045977012,1.3580299385191124,0.2,0.2,0.4,1.65,2.6,5.5
207,2024,Alameda,Alameda,Oakland,Carbon monoxide,Parts per million,61,0.49151501706484646,0.022409521259339885,0.1,0.313043,0.39474600000000004,0.575,0.691667,1.0
208,2024,Butte,Butte,Chico,Carbon monoxide,Parts per million,363,0.22013291184573003,0.011620338945001866,0.096565,0.1300215,0.16066325,0.24085875,0.33926100000000003,1.154167
209,2024,Contra Costa,Contra Costa,Concord,Carbon monoxide,Parts per million,61,0.31277850420168063,0.007422069649452922,0.083333,0.2,0.254167,0.373913,0.426087,0.575
210,2024,Fresno,Fresno,Fresno,Carbon monoxide,Parts per million,366,0.30166444751381216,0.015170312370094443,0.1,0.1889656,0.2101305,0.358333,0.45121320000000004,1.54
211,2024,Inyo,Inyo,Not in a city,Carbon monoxide,Parts per million,330,0.11300284545454546,0.0003804460370777487,0.08187,0.1,0.1,0.1220325,0.13758480000000003,0.229167
212,2024,Kern,Kern,Bakersfield,Carbon monoxide,Parts per million,361,0.2482661095700416,0.006371136303656033,0.1,0.169739,0.192565,0.283333,0.358333,0.555211
213,2024,Los Angeles,Los Angeles,Glendora,Carbon monoxide,Parts per million,366,0.33931249826388893,0.034228879879770545,0.091667,0.17389010000000002,0.216667,0.408333,0.575,1.6625
214,2024,Marin,Marin,San Rafael,Carbon monoxide,Parts per million,61,0.37742828099173553,0.005609208286653722,0.2,0.269565,0.333333,0.430435,0.475,0.575
215,2024,Monterey,Monterey,Salinas,Carbon monoxide,Parts per million,366,0.25405395901639344,0.007194021233842354,0.016667,0.178261,0.2,0.3,0.3954163999999999,0.508333
216,2024,Orange,Orange,Anaheim,Carbon monoxide,Parts per million,366,0.39646674048601555,0.05216423773774087,0.033333,0.120833,0.221053,0.541667,0.683333,1.933333
217,2024,Riverside,Riverside,Palm Springs,Carbon monoxide,Parts per million,366,0.2857341566833056,0.02297825925930277,0.1,0.154167,0.19519825000000002,0.329167,0.504167,0.997417
218,2024,Sacramento,Sacramento,Arden-Arcade,Carbon monoxide,Parts per million,366,0.26242741087130295,0.019416494523080644,0.020833,0.1,0.1375,0.341667,0.433333,0.875
219,2024,San Bernardino,San Bernardino,Ontario,Carbon monoxide,Parts per million,366,0.34629346182152715,0.03241002122216766,0.008333,0.133333,0.2125,0.445833,0.5820832000000001,1.6125
220,2024,San Diego,San Diego,San Diego,Carbon monoxide,Parts per million,366,0.3896266535288726,0.03223207607181571,0.122222,0.2,0.244444,0.4765,0.6362943000000001,1.383333
221,2024,San Francisco,San Francisco,San Francisco,Carbon monoxide,Parts per million,37,0.4754318648648649,0.01978036349535134,0.254167,0.3144929,0.366667,0.5597829999999999,0.6760873000000001,0.84
222,2024,San Joaquin,San Joaquin,Stockton,Carbon monoxide,Parts per million,23,0.2697620652173913,0.005529374952728986,0.159652,0.1903335,0.22158125,0.30353825,0.3388585,0.470833
223,2024,San Mateo,San Mateo,Redwood City,Carbon monoxide,Parts per million,61,0.37962594214876033,0.008116762347721625,0.213043,0.279167,0.304348,0.430435,0.491667,0.758333
224,2024,Santa Barbara,Santa Barbara,Capitan,Carbon monoxide,Parts per million,366,0.2904072496350365,0.023361132689017274,-0.4,0.070833,0.2,0.4,0.441667,0.621739
225,2024,Santa Clara,Santa Clara,San Jose,Carbon monoxide,Parts per million,61,0.45399193137254906,0.04375610058151252,0.025,0.2250135,0.31273249999999997,0.53695675,0.7045830000000002,1.233333
226,2024,Solano,Solano,Vallejo,Carbon monoxide,Parts per million,56,0.6145779819819819,0.24716474085629067,0.344444,0.4,0.44375,0.6261365,0.725,4.36087
227,2024,Sonoma,Sonoma,Sebastopol,Carbon monoxide,Parts per million,60,0.3741848487394958,0.002889414628688792,0.225,0.3077902,0.3403985,0.4065475,0.4396374,0.517391
228,2024,Stanislaus,Stanislaus,Modesto,Carbon monoxide,Parts per million,366,0.25578895355191256,0.010502744877168842,0.116667,0.1765128,0.2,0.2875,0.379167,0.764826
229,2024,Butte,Butte,Chico,Lead (TSP) STP,Micrograms/cubic meter (25 C),1,0.00065,,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065
230,2024,Fresno,Fresno,Fresno,Lead (TSP) STP,Micrograms/cubic meter (25 C),28,0.0035517857142857144,3.0213115079365085e-06,0.00065,0.001871,0.0021850000000000003,0.0042575,0.0060680000000000005,0.008
231,2024,Imperial,Imperial,Calexico,Lead (TSP) STP,Micrograms/cubic meter (25 C),30,0.010928333333333333,0.00013868311091954025,0.00157,0.0025380000000000003,0.0035325,0.010974999999999999,0.02377,0.0507
232,2024,Kern,Kern,Bakersfield,Lead (TSP) STP,Micrograms/cubic meter (25 C),28,0.00342,2.260512195121952e-06,0.00065,0.001591,0.0022,0.0044675,0.005069,0.00675
233,2024,Los Angeles,Los Angeles,Los Angeles,Lead (TSP) STP,Micrograms/cubic meter (25 C),77,0.007463684210526316,3.723422745050702e-05,0.0,0.002,0.00318,0.00968,0.016,0.039
234,2024,Placer,Placer,Roseville,Lead (TSP) STP,Micrograms/cubic meter (25 C),29,0.0015899999999999998,1.0472357142857142e-06,0.00065,0.00065,0.00065,0.00218,0.002548,0.0047
235,2024,Riverside,Riverside,Rubidoux,Lead (TSP) STP,Micrograms/cubic meter (25 C),61,0.005072386363636363,7.119413780041792e-06,0.0,0.002,0.003,0.0070975,0.008074999999999999,0.012
236,2024,San Bernardino,San Bernardino,San Bernardino,Lead (TSP) LC,Micrograms/cubic meter (LC),60,0.0070999999999999995,2.3820338983050847e-05,0.0,0.002,0.004,0.008,0.011,0.026
237,2024,San Diego,San Diego,Chula Vista,Lead (TSP) STP,Micrograms/cubic meter (25 C),70,0.009738531073446327,7.259160919363125e-05,0.0,0.001804,0.00289,0.015,0.021,0.042
238,2024,San Francisco,San Francisco,San Francisco,Lead (TSP) STP,Micrograms/cubic meter (25 C),30,0.002567333333333333,1.4948409195402295e-06,0.00065,0.00065,0.00162,0.0034850000000000003,0.004168,0.00456
239,2024,San Joaquin,San Joaquin,Stockton,Lead (TSP) STP,Micrograms/cubic meter (25 C),23,0.0031330434782608696,3.3753857707509897e-06,0.00065,0.001428,0.002045,0.00376,0.0061340000000000006,0.00699
240,2024,Santa Clara,Santa Clara,San Jose,Lead (TSP) STP,Micrograms/cubic meter (25 C),62,0.009364555555555555,8.306205429463167e-05,0.0,0.001,0.0022075000000000003,0.01475,0.02210000000000001,0.042
241,2024,Ventura,Ventura,Simi Valley,Lead (TSP) STP,Micrograms/cubic meter (25 C),30,0.0019470000000000002,7.124355172413792e-07,0.00065,0.00065,0.0016025,0.002625,0.0028490000000000004,0.00331
242,2024,Alameda,Alameda,Livermore,Nitrogen dioxide (NO2),Parts per billion,60,10.73791875,19.448183598591953,0.475,5.0417985000000005,7.6923915,13.97934825,16.482608499999998,24.073913
243,2024,Butte,Butte,Chico,Nitrogen dioxide (NO2),Parts per billion,361,4.341520781163434,5.9680193770006795,0.509091,1.852174,2.578261,5.352174,7.93913,14.26087
244,2024,Contra Costa,Contra Costa,Concord,Nitrogen dioxide (NO2),Parts per billion,60,6.033124373390558,7.2946803186685605,0.326087,2.6545454,4.238095,7.818182,9.676838400000001,16.134783
245,2024,Fresno,Fresno,Not in a city,Nitrogen dioxide (NO2),Parts per billion,366,8.51679871875,27.825156433470845,1.25,3.1560870000000003,4.46304325,11.1730235,16.3804345,34.086957
246,2024,Humboldt,Humboldt,Eureka,Nitrogen dioxide (NO2),Parts per billion,366,1.4859003360655738,1.2670926426265254,0.091667,0.4732145,0.72187475,1.981331,3.0508930000000003,8.580952
247,2024,Imperial,Imperial,Calexico,Nitrogen dioxide (NO2),Parts per billion,366,8.612516919889503,32.45075052919566,0.856522,3.0313044000000002,4.4554867499999995,11.46304375,17.141304299999998,35.904348
248,2024,Kern,Kern,Not in a city,Nitrogen dioxide (NO2),Parts per billion,366,9.330908293497364,27.77301289935325,1.256522,3.2895652,5.047826,12.525452999999999,17.539288600000003,25.734783
249,2024,Kings,Kings,Hanford,Nitrogen dioxide (NO2),Parts per billion,366,7.159821986338797,14.683003361382042,2.065217,3.233597,4.118478,9.1565215,12.810869499999999,19.86087
250,2024,Los Angeles,Los Angeles,Glendora,Nitrogen dioxide (NO2),Parts per billion,366,12.574911880990099,62.01188101230761,0.395652,3.9995833000000003,6.64687475,16.9020835,23.879167,50.254167
251,2024,Madera,Madera,Madera,Nitrogen dioxide (NO2),Parts per billion,366,4.900590071038252,4.757249879803149,1.608696,2.4227274999999997,3.29659125,6.1144885,8.0891305,13.666667
252,2024,Marin,Marin,San Rafael,Nitrogen dioxide (NO2),Parts per billion,60,8.265456166666667,8.560364975957055,0.891304,4.7167368000000005,6.74130425,10.06630425,11.397391500000001,15.652174
253,2024,Monterey,Monterey,Salinas,Nitrogen dioxide (NO2),Parts per billion,366,3.0511529098360652,4.253171162590871,0.0,0.9110670000000001,1.40217375,4.173913,6.2762685000000005,10.217391
254,2024,Orange,Orange,Anaheim,Nitrogen dioxide (NO2),Parts per billion,366,14.056735325114154,60.868759134021765,2.0125,4.6374998000000005,7.14375,19.339583500000003,24.8716666,40.85
255,2024,Placer,Placer,Roseville,Nitrogen dioxide (NO2),Parts per billion,365,5.45348333150685,8.348717232829298,1.617391,2.4765219999999997,3.195652,7.326087,9.708695600000002,17.017391
256,2024,Riverside,Riverside,Banning,Nitrogen dioxide (NO2),Parts per billion,366,9.736800958371456,41.00790052033324,0.9125,3.460417,5.15937475,12.629166999999999,19.002083499999998,38.463158
257,2024,Sacramento,Sacramento,Arden-Arcade,Nitrogen dioxide (NO2),Parts per billion,366,4.882634499413833,16.18827827585305,0.0,1.1396104999999999,1.9,6.75,10.744565,23.0
258,2024,San Bernardino,San Bernardino,Barstow,Nitrogen dioxide (NO2),Parts per billion,366,16.57249195631641,108.61399854286509,0.156522,2.873913,8.195455,23.2375,30.375,55.733333
259,2024,San Diego,San Diego,Chula Vista,Nitrogen dioxide (NO2),Parts per billion,366,7.819478043835616,30.146679461805288,0.054545,2.5109090000000003,3.654545,10.589474,15.841818599999998,32.26
260,2024,San Francisco,San Francisco,San Francisco,Nitrogen dioxide (NO2),Parts per billion,60,11.2212496,21.456435700890047,2.373913,5.4287577,7.969565,14.481522,17.5286957,22.486957
261,2024,San Joaquin,San Joaquin,Stockton,Nitrogen dioxide (NO2),Parts per billion,366,5.759242475465313,12.920687124193103,0.954545,1.965217,3.0508895000000003,7.843478,10.491304,21.204348
262,2024,San Luis Obispo,San Luis Obispo,Nipomo,Nitrogen dioxide (NO2),Parts per billion,366,2.536913968579235,3.1976217600632997,0.391304,0.8791306,1.23104625,3.292391,5.029564899999999,12.309524
263,2024,San Mateo,San Mateo,Redwood City,Nitrogen dioxide (NO2),Parts per billion,60,9.06390955,12.65613039462259,0.869565,3.9116020000000002,6.802329,11.280435,14.2113043,15.152381
264,2024,Santa Barbara,Santa Barbara,Lompoc,Nitrogen dioxide (NO2),Parts per billion,366,0.9850441061130334,1.9126666281935634,-0.822727,-0.3907791,0.130435,1.347826,2.4219089,9.913043
265,2024,Santa Clara,Santa Clara,San Jose,Nitrogen dioxide (NO2),Parts per billion,60,13.168280490384616,28.959928526330312,1.604545,5.2114186,9.441666999999999,17.061907,19.9508499,23.078261
266,2024,Solano,Solano,Vallejo,Nitrogen dioxide (NO2),Parts per billion,55,9.737746054545456,64.44988501939396,2.694737,4.961186,6.7088935,10.5136365,14.059091200000001,62.995652
267,2024,Sonoma,Sonoma,Sebastopol,Nitrogen dioxide (NO2),Parts per billion,59,4.393455423728813,2.550852972393041,0.695652,2.1855336000000003,3.428261,5.256818,6.367825800000001,7.891304
268,2024,Stanislaus,Stanislaus,Turlock,Nitrogen dioxide (NO2),Parts per billion,366,7.129661420765027,9.596813345767629,2.03913,3.6326085,4.64930875,8.79806825,10.972826,18.56087
269,2024,Sutter,Sutter,Yuba City,Nitrogen dioxide (NO2),Parts per billion,348,5.036309109195402,6.319789029767421,1.1875,2.4269569,3.0336955,6.501087,8.478201400000001,13.852174
270,2024,Tulare,Tulare,Visalia,Nitrogen dioxide (NO2),Parts per billion,345,7.216622269565217,7.398106046561917,1.613043,4.101738999999999,5.308696,8.708696,10.819999800000001,15.405882
271,2024,Ventura,Ventura,Simi Valley,Nitrogen dioxide (NO2),Parts per billion,366,5.145231390710382,10.472950715922186,0.0,1.956522,2.869565,6.478261,9.217391,18.869565
272,2024,Yolo,Yolo,Not in a city,Nitrogen dioxide (NO2),Parts per billion,364,3.2536500824175825,2.5854016687386308,0.865217,1.5621741,2.159783,3.98043475,5.2644019,10.719048
273,2024,Alameda,Alameda,Livermore,Nitric oxide (NO),Parts per billion,60,10.676361964095745,76.41954844955772,-1.317391,1.1695649000000004,3.6736165,15.5913045,23.8852178,41.269565
274,2024,Butte,Butte,Chico,Nitric oxide (NO),Parts per billion,361,4.084953450138504,20.644467506900984,0.026087,0.4269566000000001,0.9228259999999999,5.37934825,9.2617388,31.447826
275,2024,Contra Costa,Contra Costa,Concord,Nitric oxide (NO),Parts per billion,60,4.894150566523606,21.890097423130054,-0.465217,0.2667985,1.08804375,7.70869525,11.7978265,26.243478
276,2024,Fresno,Fresno,Not in a city,Nitric oxide (NO),Parts per billion,366,5.547390263857078,43.44639315213541,-0.095455,0.269565,0.6505435,7.71231025,13.8044465,48.916667
277,2024,Imperial,Imperial,Calexico,Nitric oxide (NO),Parts per billion,366,10.613748447844229,167.069303875867,0.017391,1.5406212000000004,2.7953415,12.819565,23.0595655,122.726087
278,2024,Inyo,Inyo,Not in a city,Reactive oxides of nitrogen (NOy),Parts per billion,315,0.6829166793650794,0.5931000232728291,0.0,0.0125,0.028571,1.22581525,1.6170836000000002,3.758333
279,2024,Kern,Kern,Not in a city,Nitric oxide (NO),Parts per billion,366,6.573511668158091,60.664859451359845,-1.7,0.14804340000000005,1.0210595,9.498913,15.709348100000007,55.695
280,2024,Kings,Kings,Hanford,Nitric oxide (NO),Parts per billion,366,5.6652548483606555,38.34727766158439,-0.009091,0.19173880000000004,0.78804325,7.746739,13.9610763,35.3875
281,2024,Los Angeles,Los Angeles,Glendora,Nitric oxide (NO),Parts per billion,366,11.990502182231445,236.56790378364065,-2.278947,0.479167,1.591667,15.770833,30.547500200000023,166.033333
282,2024,Madera,Madera,Madera,Nitric oxide (NO),Parts per billion,366,3.510288657103825,11.639105742574253,0.15,0.3411659,0.60430275,5.27702575,8.0773914,17.586957
283,2024,Marin,Marin,San Rafael,Nitric oxide (NO),Parts per billion,60,7.532663125,32.07915010729442,0.482609,1.4030436,2.67717375,10.91195625,15.4326089,24.986957
284,2024,Monterey,Monterey,Salinas,Nitric oxide (NO),Parts per billion,366,1.7669570655737705,5.25053697076538,0.0,0.0,0.086051,2.67391325,5.225379,13.041667
285,2024,Orange,Orange,Anaheim,Nitric oxide (NO),Parts per billion,366,15.277643474236205,219.91746666533246,-0.1375,0.8216664000000001,4.020833,22.429167,35.76416699999999,114.408333
286,2024,Placer,Placer,Roseville,Nitric oxide (NO),Parts per billion,365,3.9536669753424656,19.216670954009594,-0.152174,0.22565220000000002,0.482609,5.79021725,9.963913300000002,29.817391
287,2024,Riverside,Riverside,Banning,Nitric oxide (NO),Parts per billion,366,8.690354384971098,148.31670488219305,-0.529167,0.20606020000000014,0.716667,11.083333,22.6483332,91.675
288,2024,Sacramento,Sacramento,Arden-Arcade,Nitric oxide (NO),Parts per billion,366,4.307535776670575,41.411659257799286,-0.086957,0.0,0.347826,5.347826,11.889130100000003,79.1125
289,2024,San Bernardino,San Bernardino,Ontario,Nitric oxide (NO),Parts per billion,366,23.69649638351009,411.5358492041117,0.052632,2.3653334000000004,8.095833,34.58125,51.50250000000001,133.583333
290,2024,San Diego,San Diego,El Cajon,Reactive oxides of nitrogen (NOy),Parts per billion,311,5.910308855305466,45.404955146265635,0.03,0.3294321,0.6522727500000001,7.722727,16.0095451,43.968182
291,2024,San Francisco,San Francisco,San Francisco,Nitric oxide (NO),Parts per billion,60,9.513702649999999,58.88022834674212,1.086957,1.8513047,3.129348,14.190463999999999,20.4973916,34.13913
292,2024,San Joaquin,San Joaquin,Stockton,Nitric oxide (NO),Parts per billion,366,5.8299164483050845,68.88936644855518,-0.121739,0.286957,0.633696,7.021739,14.1800001,65.5
293,2024,San Luis Obispo,San Luis Obispo,Nipomo,Nitric oxide (NO),Parts per billion,366,1.9710102342896174,6.443770534261194,-0.534783,0.12449310000000002,0.278261,2.61086975,4.854348000000001,20.195652
294,2024,San Mateo,San Mateo,Redwood City,Nitric oxide (NO),Parts per billion,60,8.513510766666666,54.46468238140893,-0.665217,0.41739170000000003,2.7032605,13.57717375,17.552988700000004,29.969565
295,2024,Santa Barbara,Santa Barbara,Lompoc,Nitric oxide (NO),Parts per billion,366,0.6816563881199539,2.164721877004388,-0.880952,-0.413636,0.0,1.0,2.043478,13.826087
296,2024,Santa Clara,Santa Clara,San Jose,Nitric oxide (NO),Parts per billion,60,14.592255903846155,131.67717517873845,0.654545,2.037806300000001,5.45170475,21.958695499999997,30.658833400000002,57.626087
297,2024,Solano,Solano,Vallejo,Nitric oxide (NO),Parts per billion,55,12.398821772727272,202.67699138693257,1.047368,1.7718179,4.53295425,15.51012875,24.1018183,122.691304
