year,county Name,county,definition,aqi,days_recorded,avg_val,variance,min_val,percentile_10,percentile_25,percentile_75,percentile_90,max_val,sites_avg
2016,Lake,Lake,2,33.83287671232877,365,33.83287671232877,65.67254252596733,16,23.0,29.0,39.0,44.0,74,1.2410958904109588
2016,Los Angeles,Los Angeles,4,88.0846994535519,366,88.0846994535519,1115.4037652518891,39,57.0,64.0,105.0,133.5,226,16.215846994535518
2016,Madera,Madera,3,69.39344262295081,366,69.39344262295081,695.565326746014,25,41.0,51.0,86.75,105.0,156,2.0
2016,Marin,Marin,3,38.30054644808743,366,38.30054644808743,125.37243805674072,15,25.5,30.0,46.0,55.0,90,1.2568306010928962
2016,Mariposa,Mariposa,3,55.978142076502735,366,55.978142076502735,607.0625346208544,3,33.0,40.0,71.0,93.0,159,2.3633879781420766
2016,Mendocino,Mendocino,3,40.36538461538461,364,40.36538461538461,114.15538249629171,16,28.0,32.0,48.0,54.0,70,3.82967032967033
2016,Merced,Merced,3,63.73497267759563,366,63.73497267759563,637.395321506101,21,36.0,46.0,77.0,100.0,151,1.3278688524590163
2016,Mono,Mono,2,125.02459016393442,366,125.02459016393442,295869.39391421515,0,6.0,11.0,32.75,62.5,7063,2.57103825136612
2016,Monterey,Monterey,3,43.23497267759563,366,43.23497267759563,485.3802530129494,18,29.5,32.0,46.0,55.0,185,3.0
2016,Napa,Napa,3,45.21584699453552,366,45.21584699453552,173.52862489707303,14,28.0,35.0,55.0,61.0,90,1.0
2016,Nevada,Nevada,2,56.666666666666664,366,56.666666666666664,827.3789954337894,26,33.5,38.0,67.0,101.0,179,1.3114754098360655
2016,Orange,Orange,4,62.10109289617486,366,62.10109289617486,383.0061905831274,26,42.0,51.0,67.75,87.5,169,4.991803278688525
2016,Placer,Placer,3,53.91803278688525,366,53.91803278688525,485.2644958454976,22,34.0,39.0,60.0,80.0,166,1.9918032786885247
2016,Plumas,Plumas,1,46.59718309859155,355,46.59718309859155,585.9022519296578,6,20.0,28.0,60.5,76.0,152,1.343661971830986
2016,Riverside,Riverside,3,95.02185792349727,366,95.02185792349727,1908.9584250318126,39,53.0,64.0,119.0,154.0,379,15.363387978142077
2016,Sacramento,Sacramento,2,63.377049180327866,366,63.377049180327866,708.8547046934647,27,38.0,44.0,74.0,101.0,172,8.065573770491802
2016,San Benito,San Benito,2,42.63661202185792,366,42.63661202185792,219.50320383262226,19,30.0,33.0,45.0,61.0,126,1.969945355191257
2016,San Bernardino,San Bernardino,4,99.40163934426229,366,99.40163934426229,1970.514956209297,39,57.0,64.0,122.0,172.0,217,14.827868852459016
2016,San Diego,San Diego,3,73.89890710382514,366,73.89890710382514,480.6171494872364,35,52.0,58.0,84.0,105.0,164,11.532786885245901
2016,San Francisco,San Francisco,4,41.24863387978142,366,41.24863387978142,182.82842278613674,6,23.5,30.0,53.0,58.0,71,1.0
2016,San Joaquin,San Joaquin,4,65.5,366,65.5,432.3,24,45.0,53.0,74.0,93.0,166,2.9836065573770494
2016,San Luis Obispo,San Luis Obispo,3,57.80327868852459,366,57.80327868852459,364.73379743992837,21,36.0,44.0,67.0,84.0,156,9.78415300546448
2016,San Mateo,San Mateo,4,44.94808743169399,366,44.94808743169399,131.85209222247167,7,30.0,36.0,54.0,59.0,70,1.0
2016,Santa Barbara,Santa Barbara,3,52.60928961748634,366,52.60928961748634,501.5866531926044,26,36.0,41.0,57.0,68.0,313,12.191256830601093
2016,Santa Clara,Santa Clara,3,48.6448087431694,366,48.6448087431694,190.99130174414253,17,32.0,38.0,57.0,64.0,101,4.316939890710382
2016,Santa Cruz,Santa Cruz,2,37.202185792349724,366,37.202185792349724,116.3918856201812,16,24.0,30.0,44.0,54.0,76,1.9781420765027322
2016,Shasta,Shasta,2,46.95355191256831,366,46.95355191256831,352.0992065274348,19,32.0,37.0,48.0,72.5,140,4.065573770491803
2016,Siskiyou,Siskiyou,2,28.613259668508288,362,28.613259668508288,120.32647189360426,6,18.0,21.0,34.0,43.900000000000034,93,1.3176795580110496
2016,Solano,Solano,3,47.59016393442623,366,47.59016393442623,191.1959577812713,18,32.0,36.0,56.0,65.0,105,2.8278688524590163
2016,Sonoma,Sonoma,3,35.96994535519126,366,35.96994535519126,101.49772438056743,16,25.0,29.0,41.0,51.0,87,4.745901639344262
2016,Stanislaus,Stanislaus,3,67.04918032786885,366,67.04918032786885,692.5619582304067,23,39.0,48.0,80.0,102.5,164,2.0
2016,Sutter,Sutter,2,62.77322404371585,366,62.77322404371585,535.7155550565161,26,39.0,47.0,71.0,97.0,147,1.8579234972677596
2016,Tehama,Tehama,3,55.98907103825137,366,55.98907103825137,1043.5889213264468,7,26.0,32.0,74.0,106.5,174,1.5737704918032787
2016,Trinity,Trinity,1,50.712574850299404,167,50.712574850299404,243.74821441454424,18,31.6,39.0,61.0,72.4,97,1.0
2016,Tulare,Tulare,3,87.07650273224044,366,87.07650273224044,1342.7886518451976,25,44.0,57.0,115.75,144.0,177,3.8633879781420766
2016,Tuolumne,Tuolumne,1,56.717514124293785,354,56.717514124293785,1020.044621564956,18,29.0,35.0,74.0,107.09999999999997,164,1.0
2016,Ventura,Ventura,3,58.62568306010929,366,58.62568306010929,300.7279961074932,26,40.0,47.0,65.0,84.0,147,4.9890710382513666
2016,Yolo,Yolo,4,45.59016393442623,366,45.59016393442623,237.0973276442847,19,30.0,34.0,54.0,63.5,115,2.1256830601092895
2017,Alameda,Alameda,3,59.28493150684932,365,59.28493150684932,466.2427668222192,26,40.0,48.0,63.0,78.0,205,5.904109589041096
2017,Amador,Amador,1,41.47790055248619,362,41.47790055248619,312.3443856078114,13,22.1,31.0,48.0,64.0,136,1.0
2017,Butte,Butte,3,65.1013698630137,365,65.1013698630137,470.6462893271116,31,41.0,48.0,79.0,95.0,155,3.6794520547945204
2017,Calaveras,Calaveras,3,60.35028248587571,354,60.35028248587571,414.0242633760664,26,40.0,47.0,67.0,87.0,172,1.0
2017,Colusa,Colusa,3,46.602739726027394,365,46.602739726027394,414.77306939635696,0,30.0,35.0,55.0,67.0,213,1.936986301369863
2017,Contra Costa,Contra Costa,2,56.85205479452055,365,56.85205479452055,375.1813487881981,28,39.0,46.0,61.0,74.80000000000007,175,3.665753424657534
2017,Del Norte,Del Norte,1,32.18456375838926,298,32.18456375838926,563.6392221996249,3,12.0,18.0,43.75,55.30000000000001,251,1.2852348993288591
2017,El Dorado,El Dorado,3,53.450276243093924,362,53.450276243093924,808.6471051866362,1,28.0,36.0,71.0,100.0,147,3.411602209944751
2017,Fresno,Fresno,4,85.27397260273973,365,85.27397260273973,1458.9192382959498,25,42.0,53.0,112.0,139.20000000000005,207,9.446575342465753
2017,Glenn,Glenn,3,47.16164383561644,365,47.16164383561644,282.9930302574137,4,33.0,37.0,54.0,63.0,150,1.0
2017,Humboldt,Humboldt,5,40.45205479452055,365,40.45205479452055,412.95717296402245,3,23.0,30.0,44.0,61.0,180,1.9808219178082191
2017,Imperial,Imperial,4,71.02739726027397,365,71.02739726027397,1021.6201264488925,31,44.4,53.0,80.0,103.60000000000002,328,4.997260273972603
2017,Inyo,Inyo,3,70.13150684931507,365,70.13150684931507,20606.90573536055,13,37.0,40.0,64.0,86.60000000000002,2234,14.58904109589041
2017,Kern,Kern,3,89.57808219178082,365,89.57808219178082,1311.1841336745467,33,45.0,57.0,115.0,140.0,197,10.131506849315068
2017,Kings,Kings,3,77.97808219178083,365,77.97808219178083,1135.5929248833359,23,40.4,52.0,96.0,123.80000000000007,192,2.967123287671233
2017,Lake,Lake,3,35.11878453038674,362,35.11878453038674,156.77532483433063,8,22.0,30.0,40.0,44.0,172,1.3314917127071824
2017,Los Angeles,Los Angeles,3,93.47671232876712,365,93.47671232876712,1538.2721210296556,42,56.0,63.0,115.0,156.0,224,15.797260273972602
2017,Madera,Madera,4,68.55616438356165,365,68.55616438356165,821.0991720608162,20,38.0,45.0,87.0,105.0,166,1.9972602739726026
2017,Marin,Marin,3,47.31232876712329,365,47.31232876712329,329.42965527623096,18,31.0,36.0,55.0,61.60000000000002,164,1.3013698630136987
2017,Mariposa,Mariposa,2,63.893150684931506,365,63.893150684931506,805.4308595514062,26,40.0,44.0,74.0,101.0,189,2.4547945205479453
2017,Mendocino,Mendocino,3,49.14520547945205,365,49.14520547945205,379.25632997139866,18,32.0,37.0,56.0,70.0,203,3.936986301369863
2017,Merced,Merced,3,63.97802197802198,364,63.97802197802198,659.3053007598465,22,37.0,44.0,77.0,100.0,161,1.3324175824175823
2017,Mono,Mono,2,74.77534246575343,365,74.77534246575343,91033.43840132476,0,6.0,10.0,32.0,63.0,3767,2.589041095890411
2017,Monterey,Monterey,3,43.778082191780825,365,43.778082191780825,157.21710070751172,17,31.0,35.0,52.0,58.0,121,3.0
2017,Napa,Napa,4,56.19178082191781,365,56.19178082191781,663.0675146771035,6,36.0,44.0,60.0,71.0,274,1.0
2017,Nevada,Nevada,2,69.69589041095891,365,69.69589041095891,1458.9814391088355,6,37.0,42.0,97.0,131.4000000000001,185,1.2465753424657535
2017,Orange,Orange,4,65.5013698630137,365,65.5013698630137,560.701234382056,29,43.0,51.0,74.0,97.0,151,4.498630136986302
2017,Placer,Placer,4,50.92602739726028,365,50.92602739726028,415.33791961463197,19,32.0,36.0,60.0,77.0,156,1.9753424657534246
2017,Plumas,Plumas,1,52.86609686609687,351,52.86609686609687,999.8134472934472,6,20.0,29.0,66.0,90.0,189,1.3162393162393162
2017,Riverside,Riverside,4,100.45753424657535,365,100.45753424657535,2153.6115158813777,38,53.0,64.0,129.0,161.0,359,15.002739726027396
2017,Sacramento,Sacramento,3,66.04931506849314,365,66.04931506849314,585.1733855185907,26,40.0,48.0,80.0,100.0,164,7.098630136986301
2017,San Benito,San Benito,3,44.85753424657534,365,44.85753424657534,197.47964774951075,19,32.0,36.0,49.0,64.0,117,1.9863013698630136
2017,San Bernardino,San Bernardino,4,103.78630136986301,365,103.78630136986301,2417.1684931506834,43,56.0,65.0,140.0,183.80000000000007,233,15.394520547945206
2017,San Diego,San Diego,2,75.48219178082192,365,75.48219178082192,691.3382808971846,31,49.4,57.0,90.0,112.0,174,9.205479452054794
2017,San Francisco,San Francisco,3,47.04109589041096,365,47.04109589041096,352.775779015505,16,27.4,34.0,56.0,66.60000000000002,136,1.0
2017,San Joaquin,San Joaquin,4,60.86027397260274,365,60.86027397260274,581.6699834412163,28,37.0,43.0,71.0,100.0,146,2.9917808219178084
2017,San Luis Obispo,San Luis Obispo,3,60.084931506849315,365,60.084931506849315,295.0010085804607,19,39.0,47.0,71.0,81.60000000000002,133,9.586301369863014
2017,San Mateo,San Mateo,3,46.02739726027397,365,46.02739726027397,366.46628029504734,17,29.0,34.0,54.0,62.0,155,1.0
2017,Santa Barbara,Santa Barbara,3,56.794520547945204,365,56.794520547945204,938.5208490139995,20,38.0,42.0,58.0,74.0,313,12.131506849315068
2017,Santa Clara,Santa Clara,3,53.12328767123287,365,53.12328767123287,443.65234080987494,12,33.0,39.0,60.0,75.0,182,4.221917808219178
2017,Santa Cruz,Santa Cruz,2,42.99178082191781,365,42.99178082191781,231.44773445732366,17,28.4,33.0,51.0,60.60000000000002,130,1.9589041095890412
2017,Shasta,Shasta,2,51.15890410958904,365,51.15890410958904,439.2768779166044,23,35.0,40.0,52.0,84.0,159,3.9506849315068493
2017,Siskiyou,Siskiyou,2,30.466666666666665,225,30.466666666666665,480.0714285714287,0,11.0,18.0,34.0,56.19999999999999,167,1.3688888888888888
2017,Solano,Solano,3,53.54246575342466,365,53.54246575342466,437.2214059912685,19,34.0,40.0,59.0,72.20000000000005,184,2.756164383561644
2017,Sonoma,Sonoma,3,44.394520547945206,365,44.394520547945206,284.95381604696695,19,30.4,35.0,51.0,60.0,169,4.909589041095891
2017,Stanislaus,Stanislaus,4,69.15342465753425,365,69.15342465753425,984.448923679061,23,36.0,44.0,88.0,112.0,185,2.0
2017,Sutter,Sutter,3,57.62191780821918,365,57.62191780821918,319.7467710371818,24,34.4,45.0,67.0,83.60000000000002,130,1.7397260273972603
2017,Tehama,Tehama,2,48.64383561643836,365,48.64383561643836,500.54312810477217,9,31.0,34.0,58.0,77.0,172,1.3643835616438356
2017,Trinity,Trinity,1,64.3103448275862,203,64.3103448275862,5735.04677364288,5,18.0,31.5,74.5,91.0,844,1.2266009852216748
2017,Tulare,Tulare,3,87.68767123287671,365,87.68767123287671,1462.3527321993092,26,40.4,54.0,115.0,147.0,174,3.841095890410959
2017,Tuolumne,Tuolumne,1,53.29281767955801,362,53.29281767955801,609.5372889915982,14,29.0,36.25,66.25,93.0,143,1.0
2017,Ventura,Ventura,3,70.51780821917808,365,70.51780821917808,5178.178940237844,22,39.0,47.0,74.0,99.20000000000005,961,4.997260273972603
2017,Yolo,Yolo,3,49.04383561643836,365,49.04383561643836,313.96510612674984,19,31.0,37.0,58.0,71.0,154,2.0712328767123287
2018,Alameda,Alameda,3,62.64383561643836,365,62.64383561643836,762.8343368959809,30,43.0,52.0,65.0,78.20000000000005,248,6.750684931506849
2018,Amador,Amador,1,43.417582417582416,364,43.417582417582416,395.23561287197674,8,22.0,31.0,49.25,71.0,129,1.0
2018,Butte,Butte,3,73.16164383561645,365,73.16164383561645,3221.696326960707,30,43.0,50.0,75.0,103.60000000000002,682,3.6465753424657534
2018,Calaveras,Calaveras,2,63.28846153846154,364,63.28846153846154,372.55843399025207,30,48.0,53.0,67.0,87.0,160,1.0
2018,Colusa,Colusa,3,56.05205479452055,365,56.05205479452055,1178.697832304681,19,32.4,37.0,60.0,83.20000000000005,299,1.917808219178082
2018,Contra Costa,Contra Costa,2,59.81643835616438,365,59.81643835616438,778.4689598073163,29,39.4,47.0,62.0,73.60000000000002,270,4.0
2018,Del Norte,Del Norte,1,33.955555555555556,180,33.955555555555556,310.67957790192406,4,12.0,18.0,51.0,56.19999999999999,80,1.1888888888888889
2018,El Dorado,El Dorado,3,58.084931506849315,365,58.084931506849315,1092.2757338551858,7,30.0,36.0,74.0,100.60000000000002,203,3.6684931506849314
2018,Fresno,Fresno,3,82.30410958904109,365,82.30410958904109,1159.739680867078,34,45.0,54.0,101.0,133.0,185,9.441095890410958
2018,Glenn,Glenn,3,46.17906336088154,363,46.17906336088154,810.434698567797,4,22.0,31.0,54.0,71.0,255,1.0
2018,Humboldt,Humboldt,4,39.271232876712325,365,39.271232876712325,313.63227457474034,14,24.0,30.0,42.0,58.0,167,1.9863013698630136
2018,Imperial,Imperial,4,71.64383561643835,365,71.64383561643835,942.7354357970804,26,44.0,54.0,81.0,107.60000000000002,286,4.980821917808219
2018,Inyo,Inyo,3,62.42465753424658,365,62.42465753424658,2104.387851874153,27,35.0,40.0,71.0,100.60000000000002,638,14.397260273972602
2018,Kern,Kern,3,90.69589041095891,365,90.69589041095891,1286.2122083396068,35,48.0,61.0,112.0,141.60000000000002,190,10.953424657534246
2018,Kings,Kings,3,75.65479452054795,365,75.65479452054795,877.7101761252442,28,44.0,54.0,90.0,113.20000000000005,190,2.9753424657534246
2018,Lake,Lake,3,34.72268907563025,357,34.72268907563025,267.7290624114814,8,22.0,29.0,38.0,43.0,233,1.3333333333333333
2018,Los Angeles,Los Angeles,4,87.57260273972602,365,87.57260273972602,1060.9377088664755,39,56.4,62.0,105.0,130.0,201,16.224657534246575
2018,Madera,Madera,3,64.65753424657534,365,64.65753424657534,647.6983290681919,27,40.0,47.0,75.0,100.0,169,1.9945205479452055
2018,Marin,Marin,3,48.47945205479452,365,48.47945205479452,732.8216920066236,22,29.0,34.0,54.0,62.60000000000002,243,1.3150684931506849
2018,Mariposa,Mariposa,2,68.73424657534247,365,68.73424657534247,2346.585774499473,2,38.0,44.0,71.0,108.0,352,2.33972602739726
2018,Mendocino,Mendocino,3,51.247252747252745,364,51.247252747252745,1049.7458602004046,11,29.0,35.0,55.0,68.69999999999999,376,3.9615384615384617
2018,Merced,Merced,4,65.17260273972603,365,65.17260273972603,815.6541923829591,25,38.0,47.0,77.0,101.0,178,1.3424657534246576
2018,Mono,Mono,2,45.87671232876713,365,45.87671232876713,4853.069923227456,2,10.399999999999999,17.0,54.0,85.0,1049,3.0082191780821916
2018,Monterey,Monterey,3,44.54520547945206,365,44.54520547945206,265.2706156856843,22,31.0,35.0,52.0,57.0,157,2.9972602739726026
2018,Napa,Napa,5,50.37362637362637,364,50.37362637362637,588.49913722641,3,32.0,37.0,56.0,64.69999999999999,195,1.0027472527472527
2018,Nevada,Nevada,2,55.146005509641874,363,55.146005509641874,915.6554190828423,0,34.0,38.0,58.5,87.0,218,1.2617079889807163
2018,Orange,Orange,4,59.57808219178082,365,59.57808219178082,424.25556224597284,25,40.4,47.0,64.0,86.0,160,3.9917808219178084
2018,Placer,Placer,4,54.12876712328767,365,54.12876712328767,956.667439409905,18,31.0,35.0,60.0,84.0,248,1.9917808219178081
2018,Plumas,Plumas,1,49.808571428571426,350,49.808571428571426,660.9059435120755,6,22.0,28.0,64.0,85.0,162,1.3428571428571427
2018,Riverside,Riverside,4,95.22739726027397,365,95.22739726027397,1642.7640824928505,41,51.0,62.0,119.0,152.20000000000005,296,15.906849315068493
2018,Sacramento,Sacramento,4,68.73424657534247,365,68.73424657534247,1670.2890712027697,26,39.4,47.0,75.0,100.0,376,7.131506849315069
2018,San Benito,San Benito,3,46.21917808219178,365,46.21917808219178,316.6990817401776,22,31.0,36.0,51.0,63.0,143,1.9863013698630136
2018,San Bernardino,San Bernardino,4,100.40821917808219,365,100.40821917808219,1826.346635556226,40,55.0,63.0,133.0,162.80000000000007,221,14.915068493150685
2018,San Diego,San Diego,2,71.84931506849315,365,71.84931506849315,399.529429474635,38,52.0,57.0,84.0,100.0,143,8.728767123287671
2018,San Francisco,San Francisco,5,49.583561643835615,365,49.583561643835615,822.8645642029195,3,28.4,34.0,56.0,66.0,252,1.0
